,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Price,Open,High,Low,Change %,0,1,2,3,4,5,6,0.1,1.1,2.1,3.1,4.1,5.1,6.1,0.2,1.2,2.2,3.2,4.2,5.2,6.2,0,1,2,3,4,5,6
176,176.0,176.0,176.0,176.0,9/12/1990,14.67,14.67,14.67,14.67,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,177.0,177.0,177.0,177.0,9/13/1990,14.68,14.68,14.68,14.68,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,178.0,178.0,178.0,178.0,9/14/1990,14.69,14.69,14.69,14.69,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,179.0,179.0,179.0,179.0,9/17/1990,14.68,14.68,14.68,14.68,-0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,180.0,180.0,180.0,180.0,9/18/1990,14.65,14.65,14.65,14.65,-0.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,181.0,181.0,181.0,181.0,9/19/1990,14.64,14.64,14.64,14.64,-0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,182.0,182.0,182.0,182.0,9/20/1990,14.62,14.62,14.62,14.62,-0.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,183.0,183.0,183.0,183.0,9/21/1990,14.62,14.62,14.62,14.62,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,184.0,184.0,184.0,184.0,9/24/1990,14.64,14.64,14.64,14.64,0.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,185.0,185.0,185.0,185.0,9/25/1990,14.62,14.62,14.62,14.62,-0.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,186.0,186.0,186.0,186.0,9/26/1990,14.61,14.61,14.61,14.61,-0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,187.0,187.0,187.0,187.0,9/27/1990,14.6,14.6,14.6,14.6,-0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,188.0,188.0,188.0,188.0,9/28/1990,14.61,14.61,14.61,14.61,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,189.0,189.0,189.0,189.0,10/1/1990,14.62,14.62,14.62,14.62,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,190.0,190.0,190.0,190.0,10/2/1990,14.64,14.64,14.64,14.64,0.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,191.0,191.0,191.0,191.0,10/3/1990,14.64,14.64,14.64,14.64,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,192.0,192.0,192.0,192.0,10/4/1990,14.63,14.63,14.63,14.63,-0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,193.0,193.0,193.0,193.0,10/5/1990,14.6,14.6,14.6,14.6,-0.21%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,194.0,194.0,194.0,194.0,10/8/1990,13.65,13.65,13.65,13.65,-6.51%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,195.0,195.0,195.0,195.0,10/9/1990,13.64,13.64,13.64,13.64,-0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,196.0,196.0,196.0,196.0,10/10/1990,13.64,13.64,13.64,13.64,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,197.0,197.0,197.0,197.0,10/11/1990,13.64,13.64,13.64,13.64,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,198.0,198.0,198.0,198.0,10/12/1990,13.64,13.64,13.64,13.64,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,199.0,199.0,199.0,199.0,10/15/1990,13.68,13.68,13.68,13.68,0.29%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,200.0,200.0,200.0,200.0,10/16/1990,13.7,13.7,13.7,13.7,0.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,201.0,201.0,201.0,201.0,10/17/1990,13.69,13.69,13.69,13.69,-0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,202.0,202.0,202.0,202.0,10/18/1990,13.67,13.67,13.67,13.67,-0.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,203.0,203.0,203.0,203.0,10/19/1990,13.67,13.67,13.67,13.67,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,204.0,204.0,204.0,204.0,10/22/1990,13.69,13.69,13.69,13.69,0.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,205.0,205.0,205.0,205.0,10/23/1990,13.69,13.69,13.69,13.69,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,206.0,206.0,206.0,206.0,10/24/1990,13.69,13.69,13.69,13.69,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,207.0,207.0,207.0,207.0,10/25/1990,13.67,13.67,13.67,13.67,-0.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,208.0,208.0,208.0,208.0,10/26/1990,13.65,13.65,13.65,13.65,-0.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,209.0,209.0,209.0,209.0,10/29/1990,13.67,13.67,13.67,13.67,0.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,210.0,210.0,210.0,210.0,10/30/1990,13.68,13.68,13.68,13.68,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,211.0,211.0,211.0,211.0,10/31/1990,13.69,13.69,13.69,13.69,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,212.0,212.0,212.0,212.0,11/1/1990,13.69,13.69,13.69,13.69,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,213.0,213.0,213.0,213.0,11/2/1990,13.71,13.71,13.71,13.71,0.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,214.0,214.0,214.0,214.0,11/5/1990,13.7,13.7,13.7,13.7,-0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,215.0,215.0,215.0,215.0,11/6/1990,13.7,13.7,13.7,13.7,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,216.0,216.0,216.0,216.0,11/7/1990,13.74,13.74,13.74,13.74,0.29%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,217.0,217.0,217.0,217.0,11/8/1990,13.86,13.86,13.86,13.86,0.87%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,218.0,218.0,218.0,218.0,11/9/1990,13.94,13.94,13.94,13.94,0.58%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,219.0,219.0,219.0,219.0,11/12/1990,13.88,13.88,13.88,13.88,-0.43%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,220.0,220.0,220.0,220.0,11/13/1990,13.9,13.9,13.9,13.9,0.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,221.0,221.0,221.0,221.0,11/14/1990,13.84,13.84,13.84,13.84,-0.43%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,222.0,222.0,222.0,222.0,11/15/1990,13.75,13.75,13.75,13.75,-0.65%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,223.0,223.0,223.0,223.0,11/16/1990,13.76,13.76,13.76,13.76,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,224.0,224.0,224.0,224.0,11/19/1990,13.76,13.76,13.76,13.76,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,225.0,225.0,225.0,225.0,11/20/1990,13.74,13.74,13.74,13.74,-0.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,226.0,226.0,226.0,226.0,11/21/1990,13.75,13.75,13.75,13.75,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,227.0,227.0,227.0,227.0,11/22/1990,13.66,13.66,13.66,13.66,-0.65%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,228.0,228.0,228.0,228.0,11/23/1990,13.72,13.72,13.72,13.72,0.44%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,229.0,229.0,229.0,229.0,11/26/1990,13.66,13.66,13.66,13.66,-0.44%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,230.0,230.0,230.0,230.0,11/27/1990,13.66,13.66,13.66,13.66,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,231.0,231.0,231.0,231.0,11/28/1990,13.65,13.65,13.65,13.65,-0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,232.0,232.0,232.0,232.0,11/29/1990,13.64,13.64,13.64,13.64,-0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,233.0,233.0,233.0,233.0,11/30/1990,13.65,13.65,13.65,13.65,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,234.0,234.0,234.0,234.0,12/3/1990,13.64,13.64,13.64,13.64,-0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,235.0,235.0,235.0,235.0,12/4/1990,13.64,13.64,13.64,13.64,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,236.0,236.0,236.0,236.0,12/5/1990,13.65,13.65,13.65,13.65,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,237.0,237.0,237.0,237.0,12/6/1990,13.65,13.65,13.65,13.65,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,238.0,238.0,238.0,238.0,12/7/1990,13.65,13.65,13.65,13.65,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,239.0,239.0,239.0,239.0,12/10/1990,13.65,13.65,13.65,13.65,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,240.0,240.0,240.0,240.0,12/11/1990,13.68,13.68,13.68,13.68,0.22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,241.0,241.0,241.0,241.0,12/12/1990,13.68,13.68,13.68,13.68,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,242.0,242.0,242.0,242.0,12/13/1990,13.7,13.7,13.7,13.7,0.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,243.0,243.0,243.0,243.0,12/14/1990,13.72,13.72,13.72,13.72,0.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,244.0,244.0,244.0,244.0,12/17/1990,13.77,13.77,13.77,13.77,0.36%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,245.0,245.0,245.0,245.0,12/18/1990,13.74,13.74,13.74,13.74,-0.22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,246.0,246.0,246.0,246.0,12/19/1990,13.71,13.71,13.71,13.71,-0.22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,247.0,247.0,247.0,247.0,12/20/1990,13.74,13.74,13.74,13.74,0.22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,248.0,248.0,248.0,248.0,12/21/1990,13.77,13.77,13.77,13.77,0.22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,249.0,249.0,249.0,249.0,12/24/1990,13.74,13.74,13.74,13.74,-0.22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,250.0,250.0,250.0,250.0,12/27/1990,13.75,13.75,13.75,13.75,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,251.0,251.0,251.0,251.0,12/28/1990,13.74,13.74,13.74,13.74,-0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,252.0,252.0,252.0,252.0,12/31/1990,13.73,13.73,13.73,13.73,-0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,253.0,253.0,253.0,253.0,1/2/1991,13.73,13.73,13.73,13.73,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,254.0,254.0,254.0,254.0,1/3/1991,13.74,13.74,13.74,13.74,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,255.0,255.0,255.0,255.0,1/4/1991,13.71,13.71,13.71,13.71,-0.22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,256.0,256.0,256.0,256.0,1/7/1991,13.71,13.71,13.71,13.71,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,257.0,257.0,257.0,257.0,1/8/1991,13.73,13.73,13.73,13.73,0.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,258.0,258.0,258.0,258.0,1/9/1991,13.71,13.71,13.71,13.71,-0.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,259.0,259.0,259.0,259.0,1/10/1991,13.71,13.71,13.71,13.71,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,260.0,260.0,260.0,260.0,1/11/1991,13.72,13.72,13.72,13.72,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,261.0,261.0,261.0,261.0,1/14/1991,13.74,13.74,13.74,13.74,0.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,262.0,262.0,262.0,262.0,1/15/1991,13.73,13.73,13.73,13.73,-0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,263.0,263.0,263.0,263.0,1/16/1991,13.73,13.73,13.73,13.73,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,264.0,264.0,264.0,264.0,1/17/1991,13.73,13.73,13.73,13.73,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,265.0,265.0,265.0,265.0,1/18/1991,13.71,13.71,13.71,13.71,-0.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,266.0,266.0,266.0,266.0,1/21/1991,13.71,13.71,13.71,13.71,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,267.0,267.0,267.0,267.0,1/22/1991,13.73,13.73,13.73,13.73,0.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,268.0,268.0,268.0,268.0,1/23/1991,13.72,13.72,13.72,13.72,-0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,269.0,269.0,269.0,269.0,1/24/1991,13.69,13.69,13.69,13.69,-0.22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,270.0,270.0,270.0,270.0,1/25/1991,13.68,13.68,13.68,13.68,-0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,271.0,271.0,271.0,271.0,1/28/1991,13.67,13.67,13.67,13.67,-0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,272.0,272.0,272.0,272.0,1/29/1991,13.68,13.68,13.68,13.68,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,273.0,273.0,273.0,273.0,1/30/1991,13.67,13.67,13.67,13.67,-0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,274.0,274.0,274.0,274.0,1/31/1991,13.67,13.67,13.67,13.67,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,275.0,275.0,275.0,275.0,2/1/1991,13.65,13.65,13.65,13.65,-0.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,276.0,276.0,276.0,276.0,2/4/1991,13.65,13.65,13.65,13.65,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,277.0,277.0,277.0,277.0,2/5/1991,13.67,13.67,13.67,13.67,0.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,278.0,278.0,278.0,278.0,2/6/1991,13.47,13.47,13.47,13.47,-1.46%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,279.0,279.0,279.0,279.0,2/7/1991,13.64,13.64,13.64,13.64,1.26%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,280.0,280.0,280.0,280.0,2/8/1991,13.63,13.63,13.63,13.63,-0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,281.0,281.0,281.0,281.0,2/11/1991,13.65,13.65,13.65,13.65,0.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,282.0,282.0,282.0,282.0,2/12/1991,13.64,13.64,13.64,13.64,-0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,283.0,283.0,283.0,283.0,2/13/1991,13.1,13.1,13.1,13.1,-3.96%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,284.0,284.0,284.0,284.0,2/14/1991,13.08,13.08,13.08,13.08,-0.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,285.0,285.0,285.0,285.0,2/15/1991,13.12,13.12,13.12,13.12,0.31%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,286.0,286.0,286.0,286.0,2/18/1991,13.13,13.13,13.13,13.13,0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,287.0,287.0,287.0,287.0,2/19/1991,13.08,13.08,13.08,13.08,-0.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,288.0,288.0,288.0,288.0,2/20/1991,13.07,13.07,13.07,13.07,-0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,289.0,289.0,289.0,289.0,2/21/1991,13.03,13.03,13.03,13.03,-0.31%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,290.0,290.0,290.0,290.0,2/22/1991,13.13,13.13,13.13,13.13,0.77%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,291.0,291.0,291.0,291.0,2/25/1991,13.02,13.02,13.02,13.02,-0.84%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,292.0,292.0,292.0,292.0,2/26/1991,13.0,13.0,13.0,13.0,-0.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,293.0,293.0,293.0,293.0,2/27/1991,12.56,12.56,12.56,12.56,-3.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,294.0,294.0,294.0,294.0,2/28/1991,12.55,12.55,12.55,12.55,-0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,295.0,295.0,295.0,295.0,3/1/1991,12.59,12.59,12.59,12.59,0.32%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,296.0,296.0,296.0,296.0,3/4/1991,12.6,12.6,12.6,12.6,0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,297.0,297.0,297.0,297.0,3/5/1991,12.6,12.6,12.6,12.6,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,298.0,298.0,298.0,298.0,3/6/1991,12.58,12.58,12.58,12.58,-0.16%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,299.0,299.0,299.0,299.0,3/7/1991,12.52,12.52,12.52,12.52,-0.48%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,300.0,300.0,300.0,300.0,3/8/1991,12.55,12.55,12.55,12.55,0.24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,301.0,301.0,301.0,301.0,3/11/1991,12.44,12.44,12.44,12.44,-0.88%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,302.0,302.0,302.0,302.0,3/12/1991,12.44,12.44,12.44,12.44,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,303.0,303.0,303.0,303.0,3/13/1991,12.52,12.52,12.52,12.52,0.64%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,304.0,304.0,304.0,304.0,3/14/1991,12.43,12.43,12.43,12.43,-0.72%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,305.0,305.0,305.0,305.0,3/15/1991,12.32,12.32,12.32,12.32,-0.88%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,306.0,306.0,306.0,306.0,3/18/1991,12.32,12.32,12.32,12.32,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,307.0,307.0,307.0,307.0,3/19/1991,12.38,12.38,12.38,12.38,0.49%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,308.0,308.0,308.0,308.0,3/20/1991,12.32,12.32,12.32,12.32,-0.48%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,309.0,309.0,309.0,309.0,3/21/1991,12.27,12.27,12.27,12.27,-0.41%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,310.0,310.0,310.0,310.0,3/22/1991,12.3,12.3,12.3,12.3,0.24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,311.0,311.0,311.0,311.0,3/25/1991,12.13,12.13,12.13,12.13,-1.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,312.0,312.0,312.0,312.0,3/26/1991,12.16,12.16,12.16,12.16,0.25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,313.0,313.0,313.0,313.0,3/27/1991,12.1,12.1,12.1,12.1,-0.49%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,314.0,314.0,314.0,314.0,3/28/1991,12.1,12.1,12.1,12.1,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,315.0,315.0,315.0,315.0,4/2/1991,12.07,12.07,12.07,12.07,-0.25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,316.0,316.0,316.0,316.0,4/3/1991,12.08,12.08,12.08,12.08,0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,317.0,317.0,317.0,317.0,4/4/1991,12.05,12.05,12.05,12.05,-0.25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,318.0,318.0,318.0,318.0,4/5/1991,12.04,12.04,12.04,12.04,-0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,319.0,319.0,319.0,319.0,4/8/1991,11.99,11.99,11.99,11.99,-0.42%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,320.0,320.0,320.0,320.0,4/9/1991,11.9,11.9,11.9,11.9,-0.75%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,321.0,321.0,321.0,321.0,4/10/1991,11.83,11.83,11.83,11.83,-0.59%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,322.0,322.0,322.0,322.0,4/11/1991,11.83,11.83,11.83,11.83,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,323.0,323.0,323.0,323.0,4/12/1991,11.85,11.85,11.85,11.85,0.17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,324.0,324.0,324.0,324.0,4/15/1991,11.61,11.61,11.61,11.61,-2.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,325.0,325.0,325.0,325.0,4/16/1991,11.61,11.61,11.61,11.61,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,326.0,326.0,326.0,326.0,4/17/1991,11.58,11.58,11.58,11.58,-0.26%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,327.0,327.0,327.0,327.0,4/18/1991,11.5,11.5,11.5,11.5,-0.69%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,328.0,328.0,328.0,328.0,4/19/1991,11.5,11.5,11.5,11.5,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,329.0,329.0,329.0,329.0,4/22/1991,11.56,11.56,11.56,11.56,0.52%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,330.0,330.0,330.0,330.0,4/23/1991,11.57,11.57,11.57,11.57,0.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,331.0,331.0,331.0,331.0,4/24/1991,11.52,11.52,11.52,11.52,-0.43%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,332.0,332.0,332.0,332.0,4/25/1991,11.5,11.5,11.5,11.5,-0.17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,333.0,333.0,333.0,333.0,4/26/1991,11.53,11.53,11.53,11.53,0.26%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,334.0,334.0,334.0,334.0,4/29/1991,11.5,11.5,11.5,11.5,-0.26%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,335.0,335.0,335.0,335.0,4/30/1991,11.5,11.5,11.5,11.5,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,336.0,336.0,336.0,336.0,5/1/1991,11.44,11.44,11.44,11.44,-0.52%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,337.0,337.0,337.0,337.0,5/2/1991,11.49,11.49,11.49,11.49,0.44%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,338.0,338.0,338.0,338.0,5/3/1991,11.6,11.6,11.6,11.6,0.96%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,339.0,339.0,339.0,339.0,5/7/1991,11.58,11.58,11.58,11.58,-0.17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,340.0,340.0,340.0,340.0,5/8/1991,11.64,11.64,11.64,11.64,0.52%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,341.0,341.0,341.0,341.0,5/9/1991,11.66,11.66,11.66,11.66,0.17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,342.0,342.0,342.0,342.0,5/10/1991,11.58,11.58,11.58,11.58,-0.69%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,343.0,343.0,343.0,343.0,5/13/1991,11.56,11.56,11.56,11.56,-0.17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,344.0,344.0,344.0,344.0,5/14/1991,11.58,11.58,11.58,11.58,0.17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,345.0,345.0,345.0,345.0,5/15/1991,11.63,11.63,11.63,11.63,0.43%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,346.0,346.0,346.0,346.0,5/16/1991,11.65,11.65,11.65,11.65,0.17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,347.0,347.0,347.0,347.0,5/17/1991,11.58,11.58,11.58,11.58,-0.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,348.0,348.0,348.0,348.0,5/20/1991,11.58,11.58,11.58,11.58,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,349.0,349.0,349.0,349.0,5/21/1991,11.58,11.58,11.58,11.58,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,350.0,350.0,350.0,350.0,5/22/1991,11.56,11.56,11.56,11.56,-0.17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,351.0,351.0,351.0,351.0,5/23/1991,11.49,11.49,11.49,11.49,-0.61%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,352.0,352.0,352.0,352.0,5/24/1991,11.3,11.3,11.3,11.3,-1.65%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,353.0,353.0,353.0,353.0,5/28/1991,11.24,11.24,11.24,11.24,-0.53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,354.0,354.0,354.0,354.0,5/29/1991,11.18,11.18,11.18,11.18,-0.53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,355.0,355.0,355.0,355.0,5/30/1991,11.15,11.15,11.15,11.15,-0.27%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,356.0,356.0,356.0,356.0,5/31/1991,11.14,11.14,11.14,11.14,-0.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,357.0,357.0,357.0,357.0,6/3/1991,11.14,11.14,11.14,11.14,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,358.0,358.0,358.0,358.0,6/4/1991,11.13,11.13,11.13,11.13,-0.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,359.0,359.0,359.0,359.0,6/5/1991,11.13,11.13,11.13,11.13,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,360.0,360.0,360.0,360.0,6/6/1991,11.14,11.14,11.14,11.14,0.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,361.0,361.0,361.0,361.0,6/7/1991,11.13,11.13,11.13,11.13,-0.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
